YEAR,UNITID,CIPCODE,MAJORNUM,AWLEVEL,CTOTALT,CTOTALM,CTOTALW,CAIANT,CAIANM,CAIANW,CASIAT,CASIAM,CASIAW,CBKAAT,CBKAAM,CBKAAW,CHISPT,CHISPM,CHISPW,CNHPIT,CNHPIM,CNHPIW,CWHITT,CWHITM,CWHITW,C2MORT,C2MORM,C2MORW,CUNKNT,CUNKNM,CUNKNW,CNRALT,CNRALM,CNRALW  
2016,194824,Systems Engineering,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Industrial Engineering,1,Bachelor's degree,37,24,13,0,0,0,3,2,1,2,1,1,2,2,0,0,0,0,25,15,10,1,0,1,0,0,0,4,4,0
2016,194824,Industrial Engineering,1,Master's degree,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2016,194824,Operations Research,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Computer/Computer Systems Technology/Technician,1,Bachelor's degree,54,49,5,0,0,0,12,10,2,1,1,0,4,4,0,0,0,0,27,26,1,5,4,1,1,1,0,4,3,1
2016,194824,Computer/Computer Systems Technology/Technician,1,Master's degree,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,1
2016,194824,Pre-Law Studies,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Biology/Biological Sciences, General",1,Bachelor's degree,25,13,12,0,0,0,5,5,0,1,1,0,1,0,1,0,0,0,13,5,8,3,1,2,0,0,0,2,1,1
2016,194824,"Biology/Biological Sciences, General",1,Master's degree,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
2016,194824,Biochemistry and Molecular Biology,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Biochemistry and Molecular Biology,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Biochemistry, Biophysics and Molecular Biology, Other",1,Bachelor's degree,19,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,4,1,3,1,0,1,1,0,1
2016,194824,"Biochemistry, Biophysics and Molecular Biology, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Bioinformatics,1,Bachelor's degree,3,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,194824,"Biological and Biomedical Sciences, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Mathematics, General",1,Bachelor's degree,40,28,12,0,0,0,2,1,1,1,1,0,4,1,3,0,0,0,17,12,5,3,3,0,2,2,0,11,8,3
2016,194824,"Mathematics, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Applied Mathematics, General",1,Master's degree,22,20,2,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,8,8,0,1,1,0,0,0,0,9,7,2
2016,194824,Financial Mathematics,1,Master's degree,50,26,24,0,0,0,3,2,1,3,2,1,1,1,0,0,0,0,7,5,2,2,0,2,0,0,0,34,16,18
2016,194824,"Multi-/Interdisciplinary Studies, General",1,Bachelor's degree,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
2016,194824,"Multi-/Interdisciplinary Studies, General",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2016,194824,"Science, Technology and Society",1,Bachelor's degree,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2016,194824,"Science, Technology and Society",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,194824,Natural Sciences,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Cognitive Science, General",1,Bachelor's degree,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0
2016,194824,"Cognitive Science, General",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,194824,Human Computer Interaction,1,Master's degree,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2016,194824,Sustainability Studies,1,Bachelor's degree,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2016,194824,"Multi-/Interdisciplinary Studies, Other",1,Bachelor's degree,9,4,5,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
2016,194824,"Multi-/Interdisciplinary Studies, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Philosophy,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Philosophy,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Astronomy,1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,194824,"Chemistry, General",1,Bachelor's degree,12,9,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,4,2,3,2,1,0,0,0,1,1,0
2016,194824,"Chemistry, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Geology/Earth Science, General",1,Bachelor's degree,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2016,194824,"Geology/Earth Science, General",1,Master's degree,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
2016,194824,Hydrology and Water Resources Science,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Hydrology and Water Resources Science,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Physics, General",1,Bachelor's degree,22,16,6,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,18,13,5,2,2,0,0,0,0,0,0,0
2016,194824,"Physics, General",1,Master's degree,7,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0
2016,194824,"Physics, Other",1,Bachelor's degree,7,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,1,1,0,1,0,0,0,1,1,0
2016,194824,"Physical Sciences, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Physical Sciences, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Psychology, General",1,Bachelor's degree,10,7,3,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,6,4,2,1,0,1,0,0,0,0,0,0
2016,194824,"Psychology, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Social Sciences, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Social Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Economics, General",1,Bachelor's degree,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
2016,194824,"Economics, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Economics, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Social Sciences, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Visual and Performing Arts, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,"Visual and Performing Arts, General",1,Master's degree,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
2016,194824,Game and Interactive Media Design,1,Bachelor's degree,30,27,3,0,0,0,3,3,0,1,1,0,1,1,0,0,0,0,23,20,3,1,1,0,0,0,0,1,1,0
2016,194824,Pre-Medicine/Pre-Medical Studies,1,Bachelor's degree,10,4,6,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,0,0,0,0,0,0
2016,194824,"Business Administration and Management, General",1,Bachelor's degree,67,37,30,1,0,1,6,2,4,4,3,1,4,3,1,0,0,0,35,19,16,5,3,2,2,2,0,10,5,5
2016,194824,"Business Administration and Management, General",1,Master's degree,34,18,16,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,12,6,6,1,0,1,2,1,1,16,9,7
2016,194824,"Logistics, Materials, and Supply Chain Management",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Entrepreneurship/Entrepreneurial Studies,1,Master's degree,10,7,3,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,5,2,3,0,0,0,0,0,0,1,1,0
2016,194824,"Finance and Financial Management Services, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,Business Statistics,1,Master's degree,28,15,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,6,1,3,1,2,0,0,0,17,7,10
2016,194824,"Management Sciences and Quantitative Methods, Other",1,Master's degree,12,6,6,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,4,3,1
2016,194824,"Business, Management, Marketing, and Related Support Services, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,194824,99,1,Bachelor's degree,1267,893,374,2,1,1,131,92,39,39,30,9,83,60,23,0,0,0,790,561,229,89,62,27,30,23,7,103,64,39
2016,194824,99,1,Master's degree,408,269,139,0,0,0,28,15,13,10,6,4,17,14,3,0,0,0,184,129,55,19,13,6,5,4,1,145,88,57
2017,194824,Environmental Science,1,Bachelor's degree,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0
2017,194824,Architecture,1,Bachelor's degree,53,27,26,0,0,0,3,2,1,0,0,0,7,4,3,0,0,0,33,17,16,3,2,1,1,0,1,6,2,4
2017,194824,Architecture,1,Master's degree,11,6,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,0,4,2,2
2017,194824,Architectural and Building Sciences/Technology,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Architectural and Building Sciences/Technology,1,Master's degree,10,6,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,6,3,3,1,1,0,0,0,0,1,1,0
2017,194824,"Architecture and Related Services, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Architecture and Related Services, Other",1,Master's degree,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
2017,194824,"Communication, General",1,Bachelor's degree,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0
2017,194824,Speech Communication and Rhetoric,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Speech Communication and Rhetoric,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Digital Communication and Media/Multimedia,1,Bachelor's degree,12,3,9,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,6,2,4,1,1,0,0,0,0,2,0,2
2017,194824,Technical and Scientific Communication,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Computer and Information Sciences, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Computer and Information Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Information Technology,1,Bachelor's degree,23,16,7,0,0,0,4,1,3,1,1,0,1,1,0,0,0,0,13,11,2,1,1,0,2,1,1,1,0,1
2017,194824,Information Technology,1,Master's degree,31,19,12,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,10,7,3,0,0,0,0,0,0,18,10,8
2017,194824,Computer Science,1,Bachelor's degree,167,147,20,0,0,0,27,22,5,0,0,0,14,12,2,0,0,0,104,93,11,9,9,0,5,5,0,8,6,2
2017,194824,Computer Science,1,Master's degree,23,21,2,0,0,0,5,5,0,0,0,0,1,0,1,0,0,0,9,9,0,0,0,0,0,0,0,8,7,1
2017,194824,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",1,Bachelor's degree,87,79,8,0,0,0,8,8,0,0,0,0,9,9,0,0,0,0,61,54,7,3,2,1,3,3,0,3,3,0
2017,194824,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",1,Master's degree,19,17,2,0,0,0,2,2,0,1,1,0,2,2,0,0,0,0,10,9,1,1,1,0,0,0,0,3,2,1
2017,194824,Bioengineering and Biomedical Engineering,1,Bachelor's degree,101,47,54,0,0,0,11,5,6,2,1,1,9,3,6,0,0,0,67,30,37,9,7,2,1,0,1,2,1,1
2017,194824,Bioengineering and Biomedical Engineering,1,Master's degree,11,7,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,7,5,2,1,1,0,0,0,0,1,0,1
2017,194824,Chemical Engineering,1,Bachelor's degree,93,55,38,0,0,0,10,3,7,0,0,0,7,4,3,0,0,0,69,44,25,1,1,0,0,0,0,6,3,3
2017,194824,Chemical Engineering,1,Master's degree,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2017,194824,"Civil Engineering, General",1,Bachelor's degree,62,40,22,0,0,0,4,3,1,3,2,1,3,3,0,0,0,0,47,29,18,2,1,1,2,1,1,1,1,0
2017,194824,"Civil Engineering, General",1,Master's degree,22,13,9,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,16,9,7,0,0,0,1,1,0,1,1,0
2017,194824,Transportation and Highway Engineering,1,Master's degree,5,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
2017,194824,Electrical and Electronics Engineering,1,Bachelor's degree,94,74,20,0,0,0,14,11,3,1,1,0,7,5,2,0,0,0,44,35,9,6,5,1,3,3,0,19,14,5
2017,194824,Electrical and Electronics Engineering,1,Master's degree,19,18,1,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,7,7,0,0,0,0,0,0,0,8,7,1
2017,194824,Engineering Physics/Applied Physics,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Engineering Physics/Applied Physics,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Engineering Science,1,Bachelor's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,194824,Engineering Science,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Environmental/Environmental Health Engineering,1,Bachelor's degree,16,9,7,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,12,8,4,1,0,1,1,0,1,0,0,0
2017,194824,Environmental/Environmental Health Engineering,1,Master's degree,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
2017,194824,Materials Engineering,1,Bachelor's degree,28,20,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,15,12,3,2,1,1,1,1,0,8,4,4
2017,194824,Materials Engineering,1,Master's degree,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0
2017,194824,Mechanical Engineering,1,Bachelor's degree,226,178,48,0,0,0,17,12,5,6,4,2,26,20,6,0,0,0,146,118,28,9,5,4,3,2,1,19,17,2
2017,194824,Mechanical Engineering,1,Master's degree,41,33,8,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,28,21,7,0,0,0,0,0,0,6,5,1
2017,194824,Nuclear Engineering,1,Bachelor's degree,33,25,8,0,0,0,3,1,2,0,0,0,3,3,0,0,0,0,23,18,5,2,2,0,0,0,0,2,1,1
2017,194824,Nuclear Engineering,1,Master's degree,8,6,2,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
2017,194824,Systems Engineering,1,Master's degree,6,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,1,0,0,0,0,0,0,1,1,0
2017,194824,Industrial Engineering,1,Bachelor's degree,59,40,19,0,0,0,5,4,1,2,2,0,8,5,3,0,0,0,30,21,9,6,3,3,0,0,0,8,5,3
2017,194824,Industrial Engineering,1,Master's degree,6,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,3
2017,194824,Operations Research,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Computer/Computer Systems Technology/Technician,1,Bachelor's degree,71,59,12,0,0,0,15,11,4,3,3,0,6,6,0,0,0,0,35,30,5,7,4,3,1,1,0,4,4,0
2017,194824,Computer/Computer Systems Technology/Technician,1,Master's degree,9,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,4,4,0
2017,194824,Pre-Law Studies,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Biology/Biological Sciences, General",1,Bachelor's degree,26,11,15,0,0,0,7,6,1,1,0,1,1,0,1,0,0,0,14,4,10,2,1,1,0,0,0,1,0,1
2017,194824,"Biology/Biological Sciences, General",1,Master's degree,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,1,1,0,0,0,0,0,0,0
2017,194824,Biochemistry and Molecular Biology,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Biochemistry and Molecular Biology,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Biochemistry, Biophysics and Molecular Biology, Other",1,Bachelor's degree,20,7,13,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,14,5,9,1,1,0,1,0,1,1,0,1
2017,194824,"Biochemistry, Biophysics and Molecular Biology, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Bioinformatics,1,Bachelor's degree,12,7,5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,9,5,4,1,1,0,0,0,0,0,0,0
2017,194824,"Biological and Biomedical Sciences, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Mathematics, General",1,Bachelor's degree,66,44,22,0,0,0,4,1,3,0,0,0,1,1,0,0,0,0,32,25,7,2,2,0,3,0,3,24,15,9
2017,194824,"Mathematics, General",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,194824,"Applied Mathematics, General",1,Master's degree,22,17,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9,6,3,1,1,0,0,0,0,10,8,2
2017,194824,Financial Mathematics,1,Master's degree,44,33,11,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,7,6,1,1,1,0,1,1,0,32,22,10
2017,194824,"Multi-/Interdisciplinary Studies, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Multi-/Interdisciplinary Studies, General",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,194824,"Science, Technology and Society",1,Bachelor's degree,7,1,6,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
2017,194824,"Science, Technology and Society",1,Master's degree,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017,194824,Natural Sciences,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Cognitive Science, General",1,Bachelor's degree,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
2017,194824,"Cognitive Science, General",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,194824,Human Computer Interaction,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Sustainability Studies,1,Bachelor's degree,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0
2017,194824,"Multi-/Interdisciplinary Studies, Other",1,Bachelor's degree,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,1,0,1,0,0,0,1,0,1
2017,194824,"Multi-/Interdisciplinary Studies, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Philosophy,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Philosophy,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,Astronomy,1,Master's degree,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2017,194824,"Chemistry, General",1,Bachelor's degree,12,8,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,8,5,3,1,0,1,0,0,0,1,1,0
2017,194824,"Chemistry, General",1,Master's degree,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
2017,194824,"Geology/Earth Science, General",1,Bachelor's degree,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2017,194824,"Geology/Earth Science, General",1,Master's degree,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1
2017,194824,Hydrology and Water Resources Science,1,Bachelor's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,194824,Hydrology and Water Resources Science,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Physics, General",1,Bachelor's degree,17,15,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,9,2,1,1,0,0,0,0,1,1,0
2017,194824,"Physics, General",1,Master's degree,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,1,1,0,1,1,0
2017,194824,"Physics, Other",1,Bachelor's degree,10,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,4,3,2,0,2,0,0,0,0,0,0
2017,194824,"Physical Sciences, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Physical Sciences, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Psychology, General",1,Bachelor's degree,6,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
2017,194824,"Psychology, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Social Sciences, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Social Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,194824,"Economics, General",1,Bachelor's degree,6,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,3,3,0
2017,194824,"Economics, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
